SampleDate,DWC_Month,DWC_Year,StationCode,SampleTypeCode,Replicate,SampleComplete,FinalID,CommonName,ID_to_use,BAResult,DWC_BAResult_Numeric,Result,DWC_Result_Numeric,DWC_BAResult_Result,DWC_BAResult_Result_Numeric,UnitName
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Oscillatoria tenuis,,Oscillatoria tenuis,,,56516129.03,56516129.03,56516129.03,56516129.03,um3/cm2
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Oscillatoria tenuis,,Oscillatoria tenuis,,,52740.83274,52740.83274,52740.83274,52740.83274,um3/cm2
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Phormidium cf uncinatum,,Phormidium uncinatum,,,63910.2179,63910.2179,63910.2179,63910.2179,um3/cm2
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Pinnularia,,Exclude,2,2,,,2,2,count
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Pinnularia gibba,,Pinnularia gibba,2,2,,,2,2,count
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Planktolyngbya limnetica,,Planktolyngbya limnetica,,,5163.375484,5163.375484,5163.375484,5163.375484,um3/cm2
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Planothidium amphibium,,Planothidium amphibium,7,7,,,7,7,count
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Planothidium biporomum,,Planothidium biporomum,4,4,,,4,4,count
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Planothidium frequentissimum,,Planothidium frequentissimum,15,15,,,15,15,count
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Planothidium lanceolatum,,Planothidium lanceolatum,73,73,,,73,73,count
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Prestauroneis protracta,,Prestauroneis protracta,2,2,,,2,2,count
4/19/2016,4,2016,911TJKC1x,Epiphyte,1,TRUE,Protoderma viride,,Protoderma viride,1,1,,,1,1,count
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Rhoicosphenia abbreviata,,Rhoicosphenia abbreviata,10,10,,,10,10,count
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Rhopalodia acuminata,,Rhopalodia acuminata,1,1,,,1,1,count
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Rhopalodia brebissonii,,Rhopalodia brebissonii,1,1,,,1,1,count
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Scenedesmus acutiformis,,Scenedesmus acutiformis,,,667.5958643,667.5958643,667.5958643,667.5958643,um3/cm2
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Scenedesmus apiculatus,,Scenedesmus apiculatus,,,1592.339581,1592.339581,1592.339581,1592.339581,um3/cm2
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Scenedesmus circumfusus,,Scenedesmus circumfusus,,,1523.912903,1523.912903,1523.912903,1523.912903,um3/cm2
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Scenedesmus dimorphus,,Scenedesmus dimorphus,,,4421.140258,4421.140258,4421.140258,4421.140258,um3/cm2
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Scenedesmus ellipticus,,Scenedesmus ellipticus,,,933.7701613,933.7701613,933.7701613,933.7701613,um3/cm2
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Simonsenia delognei,,Simonsenia delognei,2,2,,,2,2,count
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Sphaerocystis planctonica,,Sphaerocystis planctonica,,,2485.696169,2485.696169,2485.696169,2485.696169,um3/cm2
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Spirogyra sp 20,,Spirogyra sp 20,,,3108387097,3108387097,3108387097,3108387097,um3/cm2
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Spirogyra sp 222,,Spirogyra sp 222,,,310838709.7,310838709.7,310838709.7,310838709.7,um3/cm2
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Stauroneis smithii,,Stauroneis smithii,2,2,,,2,2,count
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Staurosira incerta,,Staurosira,2,2,,,2,2,count
4/19/2016,4,2016,911TJKC1x,Epiphyte,1,TRUE,Stigeoclonium sp 1,,Stigeoclonium sp 1,4,4,,,4,4,count
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Stylococcaceae 1,,Stylococcaceae 1,,,7364.570561,7364.570561,7364.570561,7364.570561,um3/cm2
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Tribonema affine,,Tribonema affine,,,197806451.6,197806451.6,197806451.6,197806451.6,um3/cm2
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Tribonema delicatissimum,,Tribonema delicatissimum,,,282580645.2,282580645.2,282580645.2,282580645.2,um3/cm2
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Tribonema delicatissimum,,Tribonema delicatissimum,,,3277.533266,3277.533266,3277.533266,3277.533266,um3/cm2
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Tribonema minus,,Tribonema minus,,,423870967.7,423870967.7,423870967.7,423870967.7,um3/cm2
4/19/2016,4,2016,911TJKC1x,Qualitative,1,TRUE,Tribonema minus,,Tribonema minus,,,,,,,count
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Tribonema utriculosum,,Tribonema utriculosum,,,47342.14718,47342.14718,47342.14718,47342.14718,um3/cm2
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Tribonema viride,,Tribonema viride,,,1299870968,1299870968,1299870968,1299870968,um3/cm2
4/19/2016,4,2016,911TJKC1x,Microalgae,1,TRUE,Tribonema viride,,Tribonema viride,,,36048.57059,36048.57059,36048.57059,36048.57059,um3/cm2
4/19/2016,4,2016,911TJKC1x,Qualitative,1,TRUE,Tribonema viride,,Tribonema viride,,,,,,,count
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Trichormus cf fertilissimus,,Trichormus fertilissimus,,,282580645.2,282580645.2,282580645.2,282580645.2,um3/cm2
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Tryblionella debilis,,Tryblionella debilis,2,2,,,2,2,count
4/19/2016,4,2016,911TJKC1x,Integrated,1,TRUE,Ulnaria ulna,,Ulnaria ulna,23,23,,,23,23,count
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Vaucheria cf geminata,,Vaucheria geminata,,,2825806452,2825806452,2825806452,2825806452,um3/cm2
4/19/2016,4,2016,911TJKC1x,Qualitative,1,TRUE,Vaucheria cf geminata,,Vaucheria geminata,,,,,,,count
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Vaucheria cf racemosa,,Vaucheria racemosa,,,6245032258,6245032258,6245032258,6245032258,um3/cm2
4/19/2016,4,2016,911TJKC1x,Qualitative,1,TRUE,Vaucheria sp 1,,Vaucheria sp 1,,,,,,,count
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Zygnema sp 1,,Zygnema sp 1,,,847741935.5,847741935.5,847741935.5,847741935.5,um3/cm2
4/19/2016,4,2016,911TJKC1x,Qualitative,1,TRUE,Zygnema sterile,,Zygnema sterile,,,,,,,count
4/19/2016,4,2016,911TJKC1x,Macroalgae,1,TRUE,Zygnema sterile,,Zygnema sterile,,,2543225807,2543225807,2543225807,2543225807,um3/cm2
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Achnanthidium exiguum,,Achnanthidium exiguum,17,17,,,17,17,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Achnanthidium minutissimum,,Achnanthidium minutissimum,22,22,,,22,22,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Adlafia minuscula,,Adlafia minuscula,4,4,,,4,4,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Amphora pediculus,,Amphora pediculus,24,24,,,24,24,count
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Anabaena oscillarioides,,Anabaena oscillarioides,,,,,,,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Anabaena sp 1,,Anabaena sp 1,,,3697.316017,3697.316017,3697.316017,3697.316017,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Aphanocapsa cf incerta,,Aphanocapsa incerta,,,115.994228,115.994228,115.994228,115.994228,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Aphanocapsa delicatissima,,Aphanocapsa delicatissima,,,19.48340548,19.48340548,19.48340548,19.48340548,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Aphanocapsa sp 1,,Aphanocapsa sp 1,,,22.27089178,22.27089178,22.27089178,22.27089178,um3/cm2
4/20/2016,4,2016,909S00282,Epiphyte,1,TRUE,Aphanochaete polychaete,,Aphanochaete polychaete,7,7,,,7,7,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Aphanothece minutissima,,Aphanothece minutissima,,,153.112381,153.112381,153.112381,153.112381,um3/cm2
4/20/2016,4,2016,909S00282,Macroalgae,1,TRUE,Aphanothece stagnina,,Aphanothece stagnina,,,27128427.13,27128427.13,27128427.13,27128427.13,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Aphanothece stagnina,,Aphanothece stagnina,,,239.6911977,239.6911977,239.6911977,239.6911977,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Aphanothece stagnina,,Aphanothece stagnina,,,,,,,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Bacillariophyceae,,Bacillariophyceae,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Macroalgae,1,TRUE,Bulbochaete sp 2,,Bulbochaete sp 2,,,184473304.5,184473304.5,184473304.5,184473304.5,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Bulbochaete sp 2,,Bulbochaete sp 2,,,,,,,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Caloneis bacillum,,Caloneis bacillum,6,6,,,6,6,count
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Calothrix epiphytica,,Calothrix epiphytica,,,,,,,count
4/20/2016,4,2016,909S00282,Epiphyte,1,TRUE,Calothrix epiphytica,,Calothrix epiphytica,9,9,,,9,9,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Calothrix epiphytica,,Calothrix epiphytica,,,4541.785714,4541.785714,4541.785714,4541.785714,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Calothrix kossinskajae,,Calothrix kossinskajae,,,3228.354978,3228.354978,3228.354978,3228.354978,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Calothrix linearis,,Calothrix linearis,,,,,,,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Chaetophorales 2,,Chaetophorales 2,,,8440.32,8440.32,8440.32,8440.32,um3/cm2
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Chamaepinnularia,,Exclude,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Chamaepinnularia evanida,,Chamaepinnularia evanida,3,3,,,3,3,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Chamaesiphon minimus,,Chamaesiphon minimus,,,63.94181818,63.94181818,63.94181818,63.94181818,um3/cm2
4/20/2016,4,2016,909S00282,Epiphyte,1,TRUE,Chamaesiphon minimus,,Chamaesiphon minimus,8,8,,,8,8,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Chamaesiphon minutus,,Chamaesiphon minutus,,,229.3912727,229.3912727,229.3912727,229.3912727,um3/cm2
4/20/2016,4,2016,909S00282,Epiphyte,1,TRUE,Characiopsis subulata,,Characiopsis subulata,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Chlorogloea rivularis,,Chlorogloea rivularis,,,4518.663896,4518.663896,4518.663896,4518.663896,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Chroococcus minimus,,Chroococcus minimus,,,521.974026,521.974026,521.974026,521.974026,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Chroococcus minor,,Chroococcus minor,,,538.2857143,538.2857143,538.2857143,538.2857143,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Chroococcus minutus,,Chroococcus minutus,,,271.8614719,271.8614719,271.8614719,271.8614719,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Chroomonas sp 2,,Chroomonas sp 2,,,367.2159769,367.2159769,367.2159769,367.2159769,um3/cm2
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Cocconeis pediculus,,Cocconeis pediculus,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Cocconeis placentula,,Cocconeis placentula,54,54,,,54,54,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Craticula buderi,,Craticula buderi,3,3,,,3,3,count
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Cylindrospermum maius,,Cylindrospermum maius,,,,,,,count
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Cylindrospermum sp 1,,Cylindrospermum sp 1,,,,,,,count
4/20/2016,4,2016,909S00282,Macroalgae,1,TRUE,Cylindrospermum sp 1,,Cylindrospermum sp 1,,,43405483.41,43405483.41,43405483.41,43405483.41,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Cylindrospermum sp 1,,Cylindrospermum sp 1,,,15550.47619,15550.47619,15550.47619,15550.47619,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Cylindrospermum sp 1,,Cylindrospermum sp 1,,,3331.191111,3331.191111,3331.191111,3331.191111,um3/cm2
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Diploneis elliptica,,Diploneis elliptica,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Diploneis oblongella,,Diploneis oblongella,51,51,,,51,51,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Eolimna minima,Lump with Sellaphora atomoides,Sellaphora atomoides,12,12,,,12,12,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Epithemia gibba,,Epithemia gibba,4,4,,,4,4,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Epithemia sorex,,Epithemia sorex,6,6,,,6,6,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Epithemia turgida,,Epithemia turgida,25,25,,,25,25,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Eunotia bilunaris,,Eunotia bilunaris,19,19,,,19,19,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Fallacia omissa,,Fallacia omissa,3,3,,,3,3,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Fallacia pygmaea,,Fallacia pygmaea,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Frustulia vulgaris,,Frustulia vulgaris,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Geitlerinema acuiforme,,Geitlerinema acuiforme,,,217.4891775,217.4891775,217.4891775,217.4891775,um3/cm2
4/20/2016,4,2016,909S00282,Macroalgae,1,TRUE,Geminella ellipsoidea,,Geminella ellipsoidea,,,37979797.98,37979797.98,37979797.98,37979797.98,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Geminella ellipsoidea,,Geminella ellipsoidea,,,,,,,count
4/20/2016,4,2016,909S00282,Macroalgae,1,TRUE,Geminella minor,,Geminella minor,,,54256854.26,54256854.26,54256854.26,54256854.26,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Geminella minor,,Geminella minor,,,,,,,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Gomphonema,,Exclude,6,6,,,6,6,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Gomphonema micropus,,Gomphonema micropus,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Gomphonema parvulum,,Gomphonema parvulum,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Gomphonema pumilum var rigidum,,Gomphonema pumilum,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Halamphora normanii,,Halamphora normanii,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Halamphora oligotraphenta,,Halamphora oligotraphenta,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Halamphora veneta,,Halamphora veneta,5,5,,,5,5,count
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Hassallia byssoidea,,Hassallia byssoidea,,,,,,,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Heteroleibleinia sp 1,,Heteroleibleinia sp 1,,,1422.039394,1422.039394,1422.039394,1422.039394,um3/cm2
4/20/2016,4,2016,909S00282,Epiphyte,1,TRUE,Heteroleibleinia sp 1,,Heteroleibleinia sp 1,63,63,,,63,63,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Homoeothrix varians,,Homoeothrix varians,,,264.1813853,264.1813853,264.1813853,264.1813853,um3/cm2
4/20/2016,4,2016,909S00282,Macroalgae,1,TRUE,Klebsormidium rivulare,,Klebsormidium rivulare,,,43405483.41,43405483.41,43405483.41,43405483.41,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Klebsormidium rivulare,,Klebsormidium rivulare,,,,,,,count
4/20/2016,4,2016,909S00282,Epiphyte,1,TRUE,Leibleinia epiphytica,,Leibleinia epiphytica,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Leptolyngbya foveolarum,,Leptolyngbya foveolarum,,,616.5818182,616.5818182,616.5818182,616.5818182,um3/cm2
4/20/2016,4,2016,909S00282,Epiphyte,1,TRUE,Leptolyngbya foveolarum,,Leptolyngbya foveolarum,7,7,,,7,7,count
4/20/2016,4,2016,909S00282,Epiphyte,1,TRUE,Leptolyngbya tenuis,,Leptolyngbya tenuis,4,4,,,4,4,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Meridion constrictum,,Meridion constrictum,5,5,,,5,5,count
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Microchaete calothrichoides,,Microchaete calothrichoides,,,,,,,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Mischococcus confervicola,,Mischococcus confervicola,,,347.982684,347.982684,347.982684,347.982684,um3/cm2
4/20/2016,4,2016,909S00282,Macroalgae,1,TRUE,Mougeotia sp 1,,Mougeotia sp 1,,,54256854.26,54256854.26,54256854.26,54256854.26,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Mougeotia sp 1,,Mougeotia sp 1,,,67965.36797,67965.36797,67965.36797,67965.36797,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Mougeotia sp 1,,Mougeotia sp 1,,,,,,,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Navicula antonii,,Navicula antonii,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Navicula cincta,,Navicula cincta,10,10,,,10,10,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Navicula cryptocephala,,Navicula cryptocephala,22,22,,,22,22,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Navicula cryptotenella,,Navicula cryptotenella,3,3,,,3,3,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Navicula gregaria,,Navicula gregaria,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Navicula libonensis,,Navicula libonensis,7,7,,,7,7,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Navicula reichardtiana,,Navicula reichardtiana,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Navicula tripunctata,,Navicula tripunctata,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Navicula veneta,,Navicula veneta,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia,,Exclude,3,3,,,3,3,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia acidoclinata,,Nitzschia acidoclinata,4,4,,,4,4,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia archibaldii,,Nitzschia archibaldii,8,8,,,8,8,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia columbiana,,Nitzschia columbiana,3,3,,,3,3,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia fonticola,,Nitzschia fonticola,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia frustulum,,Nitzschia frustulum,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia inconspicua,,Nitzschia inconspicua,8,8,,,8,8,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia innominata,,Nitzschia innominata,3,3,,,3,3,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia linearis,,Nitzschia linearis,3,3,,,3,3,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia microcephala,,Nitzschia microcephala,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia minuta,,Nitzschia minuta,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia palea,,Nitzschia palea,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia palea var tenuirostris,,Nitzschia palea,6,6,,,6,6,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Nitzschia paleacea,,Nitzschia paleacea,57,57,,,57,57,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Nodularia spumigena,,Nodularia spumigena,,,1863.389276,1863.389276,1863.389276,1863.389276,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Nodularia spumigena,,Nodularia spumigena,,,,,,,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Nodularia spumigena,,Nodularia spumigena,,,14404.03636,14404.03636,14404.03636,14404.03636,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Nostoc carneum,,Nostoc carneum,,,19909.32179,19909.32179,19909.32179,19909.32179,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Nostoc carneum,,Nostoc carneum,,,499.5454546,499.5454546,499.5454546,499.5454546,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Nostoc commune,,Nostoc commune,,,,,,,count
4/20/2016,4,2016,909S00282,Macroalgae,1,TRUE,Nostoc sp 1,,Nostoc sp 1,,,325541125.5,325541125.5,325541125.5,325541125.5,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Nostoc sp 1,,Nostoc sp 1,,,18561.61385,18561.61385,18561.61385,18561.61385,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,,,,,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,33953.80867,33953.80867,33953.80867,33953.80867,um3/cm2
4/20/2016,4,2016,909S00282,Macroalgae,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,678210678.2,678210678.2,678210678.2,678210678.2,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Nostoc verrucosum,,Nostoc verrucosum,,,59112.87879,59112.87879,59112.87879,59112.87879,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Oedogonium richterianum,,Oedogonium richterianum,,,,,,,count
4/20/2016,4,2016,909S00282,Macroalgae,1,TRUE,Oedogonium sp 1,,Oedogonium sp 1,,,189898989.9,189898989.9,189898989.9,189898989.9,um3/cm2
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Oedogonium sp 2,,Oedogonium sp 2,,,97700.21645,97700.21645,97700.21645,97700.21645,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Oedogonium sp 2,,Oedogonium sp 2,,,,,,,count
4/20/2016,4,2016,909S00282,Macroalgae,1,TRUE,Oedogonium sp 2,,Oedogonium sp 2,,,406926406.9,406926406.9,406926406.9,406926406.9,um3/cm2
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Oedogonium sp 3,,Oedogonium sp 3,,,,,,,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Phormidium sp 1,,Phormidium sp 1,,,1359.307359,1359.307359,1359.307359,1359.307359,um3/cm2
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Pinnularia appendiculata,,Pinnularia appendiculata,4,4,,,4,4,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Pinnularia gibba,,Pinnularia gibba,8,8,,,8,8,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Planktolyngbya limnetica,,Planktolyngbya limnetica,,,148.0285714,148.0285714,148.0285714,148.0285714,um3/cm2
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Planothidium amphibium,,Planothidium amphibium,3,3,,,3,3,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Planothidium delicatulum,,Planothidium delicatulum,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Planothidium dubium,,Planothidium dubium,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Planothidium engelbrechtii,,Planothidium engelbrechtii,9,9,,,9,9,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Planothidium frequentissimum,,Planothidium frequentissimum,29,29,,,29,29,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Planothidium lanceolatum,,Planothidium lanceolatum,38,38,,,38,38,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Platessa bahlsii,,Platessa bahlsii,3,3,,,3,3,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Rhoicosphenia abbreviata,,Rhoicosphenia abbreviata,9,9,,,9,9,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Rhoicosphenia californica,,Rhoicosphenia californica,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Rhopalodia,,Exclude,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Rhopalodia gibberula,,Rhopalodia gibberula,5,5,,,5,5,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Rhopalodia rupestris,,Rhopalodia rupestris,6,6,,,6,6,count
4/20/2016,4,2016,909S00282,Microalgae,1,TRUE,Scenedesmus ellipticus,,Scenedesmus ellipticus,,,868.8837634,868.8837634,868.8837634,868.8837634,um3/cm2
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Sellaphora nigri,,Sellaphora nigri,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Sellaphora pupula,,Sellaphora pupula,1,1,,,1,1,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Sellaphora seminulum,,Sellaphora seminulum,2,2,,,2,2,count
4/20/2016,4,2016,909S00282,Integrated,1,TRUE,Simonsenia delognei,,Simonsenia delognei,7,7,,,7,7,count
4/20/2016,4,2016,909S00282,Qualitative,1,TRUE,Sphaerocystis planctonica,,Sphaerocystis planctonica,,,,,,,count
