SampleDate,StationCode,StationName,ProjectCode,ProjectName,EventCode,EventName,AgencyCode,AgencyName,SampleComments,LocationCode,LocationName,SampleTypeCode,CollectionTime,CollectionMethodCode,Replicate,CollectionDepth,UnitCollectionDepth,ProtocolCode,ProtocolName,DWC_Month,DWC_Year,SampleComplete,DWC_SamplePurposeCode_PurposeFailureName_Concatenated,DWC_PersonnelCode_Concatenated,DWC_GroupSamples_GroupName_Concatenated,DWC_FundingCode_Concatenated,DWC_GroupProjectsLookUp_GroupName_Concatenated,DWC_GroupStationsLookUp_GroupName_Concatenated,GeometryShape,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,Hydromod,HydromodLoc,LocationDetailWQComments,CollectionDeviceDescr,PositionWaterColumn,LabCollectionComments,CollectionComplete,EndDepth,Interval,UnitInterval,LabEffortWQComments,MatrixCode,MatrixName,MethodCode,MethodName,AnalyteCode,AnalyteName,FractionCode,FractionName,UnitCode,UnitName,DWC_AnalyteWFractionWMatrixWUnit,LabBatch,AnalysisDate,SampleID,LabSampleID,PrepPreservationCode,PrepPreservationName,PrepPreservationDate,DigestExtractCode,DigestExtractMethod,DigestExtractDate,LabReplicate,Result,ResQualCode,ResQualName,MDL,RL,DilutionFactor,QACode,DWC_QADescr_Expanded,ComplianceCode,ComplianceName,ExpectedValue,LabResultComments,LabResultDetailComments,DatabaseSide,SubmittingAgency,LabSubmissionCode,DWC_LabSubmissionDescr_Expanded,BatchVerificationCode,DWC_BatchVerificationDescr_Expanded,LabBatchComments,CoordinateSource,CoordinateNumber,TargetLatitude,TargetLongitude,Datum,Region
4/24/2002,905WE0679,Santa Ysabel Creek ~2mi E Hwy 79,EMAP_2002_WS,EMAP Wadeable Streams 2002,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,Bio split used for Chl a determination; no AFDM results,X,BA Centroid,Grab,0:00,Water_Grab,1,0.1,m,EMAP_2001_WS,EMAP 2001 Wadeable Streams,4,2002,TRUE,Benthics - None; FieldMeasure - None; Habitat - None; Tissue - None; WaterChem - None,,2002,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,287,WRS 50A.2,109,Zinc,3,Dissolved,2,ug/L,Zinc; Dissolved; samplewater; ug/L,WRS_2002_W_Zn,1/1/1950,WCAP99-0679,,4,"LabFiltered, LabAcidified",1/1/1950,0,None,1/1/1950,1,,ND,Not Detected,30,-88,1,VH,"VH: Holding time violation occurred, flagged by QAO",Hist,Historical,,H349 (where number equals number of days between collection and final analysis),,perm,MPSL-MLML,QN,"QN: No QA/QC performed or performed but not reported, used with historical data, batch comment required",VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,MPSL-MLML received data from EPA EMAP; QA/QC performed but not reported to MPSL-MLML,Map,1,33.13163,-116.6544,NAD83,9
4/26/2016,901BELOLV,~1.3mi above Fox Cyn. Cr.,RWB9_NPS_2016,RWB9 Nonperennial Stream Study 2016,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,,X,BA Centroid,Grab,9:30,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,4,2016,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"McBride, S.; Schwede, J.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,349,SM 4500-N CM v21,728,"Nitrogen, Total",2,Total,6,mg/L,"Nitrogen, Total; Total; samplewater; mg/L",WPCL_13792_W_TN,5/4/2016,,L-184-16-03,10,FieldAcidified,4/26/2016,0,None,1/1/1950,1,0.151,=,Equal To,0.0208,0.05,1,None,None: None - No QA Qualifier,COM,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,GPS,1,33.6406,-117.5531,NAD83,9
5/24/2011,911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,RWB9_SMC_2011,SWAMP RWB9 Stormwater Monitoring Council CY 2011,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,moved down stream to avoid impassible area,X,BA Centroid,Grab,11:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2011,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Anderson, D.; Mack, N.; Woodruff, G.",,09SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,90,EPA 1638M,26,Chromium,3,Dissolved,2,ug/L,Chromium; Dissolved; samplewater; ug/L,MPSL-DFG_WTM061311_W_TM,6/13/2011,,2011-2117,16,"FieldFiltered, LabAcidified",5/25/2011,0,None,1/1/1950,1,1.17,=,Equal To,0.1,0.3,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,MPSL-DFW,"A,MD","A: Batch met project QA/QC protocols; MD: Minor deviations in test conditions, batch comment required",VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,"Cd, Se Dup out, results near RL; R6 data reported for QA purposes only",Map,1,32.735477,-116.652682,NAD83,9
5/24/2011,911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,RWB9_SMC_2011,SWAMP RWB9 Stormwater Monitoring Council CY 2011,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,moved down stream to avoid impassible area,X,BA Centroid,Grab,11:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2011,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Anderson, D.; Mack, N.; Woodruff, G.",,09SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,165,EPA 415.1M,627,Dissolved Organic Carbon,3,Dissolved,6,mg/L,Dissolved Organic Carbon; Dissolved; samplewater; mg/L,WPCL_7626_W_DOC,5/26/2011,,L-244-11-14,7,"FieldFiltered, FieldAcidified",5/25/2011,0,None,1/1/1950,1,3.53,=,Equal To,0.5,1,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,Map,1,32.735477,-116.652682,NAD83,9
5/24/2011,911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,RWB9_SMC_2011,SWAMP RWB9 Stormwater Monitoring Council CY 2011,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,moved down stream to avoid impassible area,X,BA Centroid,Grab,11:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2011,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Anderson, D.; Mack, N.; Woodruff, G.",,09SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,192,EPA 8081BM,514,"Esfenvalerate/Fenvalerate, Total",2,Total,2,ug/L,"Esfenvalerate/Fenvalerate, Total; Total; samplewater; ug/L",WPCL_L-231-252-11_W_PYD,6/13/2011,,L-244-11-2,0,None,1/1/1950,5,EPA 3510C,5/27/2011,1,,ND,Not Detected,0.001,0.002,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,Map,1,32.735477,-116.652682,NAD83,9
5/24/2011,911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,RWB9_SMC_2011,SWAMP RWB9 Stormwater Monitoring Council CY 2011,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,moved down stream to avoid impassible area,X,BA Centroid,Grab,11:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2011,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Anderson, D.; Mack, N.; Woodruff, G.",,09SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,192,EPA 8081BM,562,"Permethrin, cis-",2,Total,2,ug/L,"Permethrin, cis-; Total; samplewater; ug/L",WPCL_L-231-252-11_W_PYD,6/13/2011,,L-244-11-2,0,None,1/1/1950,5,EPA 3510C,5/27/2011,1,,ND,Not Detected,0.003,0.005,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,Map,1,32.735477,-116.652682,NAD83,9
5/24/2011,911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,RWB9_SMC_2011,SWAMP RWB9 Stormwater Monitoring Council CY 2011,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,moved down stream to avoid impassible area,X,BA Centroid,Grab,11:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2011,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Anderson, D.; Mack, N.; Woodruff, G.",,09SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,192,EPA 8081BM,646,"Cyfluthrin, Total",2,Total,2,ug/L,"Cyfluthrin, Total; Total; samplewater; ug/L",WPCL_L-231-252-11_W_PYD,6/13/2011,,L-244-11-2,0,None,1/1/1950,5,EPA 3510C,5/27/2011,1,,ND,Not Detected,0.002,0.004,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,Map,1,32.735477,-116.652682,NAD83,9
5/24/2011,911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,RWB9_SMC_2011,SWAMP RWB9 Stormwater Monitoring Council CY 2011,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,moved down stream to avoid impassible area,X,BA Centroid,Grab,11:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2011,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Anderson, D.; Mack, N.; Woodruff, G.",,09SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,192,EPA 8081BM,1094,Fenpropathrin,2,Total,2,ug/L,Fenpropathrin; Total; samplewater; ug/L,WPCL_L-231-252-11_W_PYD,6/13/2011,,L-244-11-2,0,None,1/1/1950,5,EPA 3510C,5/27/2011,1,,ND,Not Detected,0.002,0.004,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,Map,1,32.735477,-116.652682,NAD83,9
5/24/2011,911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,RWB9_SMC_2011,SWAMP RWB9 Stormwater Monitoring Council CY 2011,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,moved down stream to avoid impassible area,X,BA Centroid,Grab,11:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2011,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Anderson, D.; Mack, N.; Woodruff, G.",,09SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,192,EPA 8081BM,1095,Dibutylchlorendate(Surrogate),2,Total,62,% recovery,Dibutylchlorendate(Surrogate); Total; samplewater; % recovery,WPCL_L-231-252-11_W_PYD,6/13/2011,,L-244-11-2,0,None,1/1/1950,5,EPA 3510C,5/27/2011,1,112,=,Equal To,-88,-88,1,None,None: None - No QA Qualifier,Com,Compliant,100,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,Map,1,32.735477,-116.652682,NAD83,9
5/24/2011,911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,RWB9_SMC_2011,SWAMP RWB9 Stormwater Monitoring Council CY 2011,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,moved down stream to avoid impassible area,X,BA Centroid,Grab,11:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2011,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Anderson, D.; Mack, N.; Woodruff, G.",,09SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,348,SM 4500-NO3 I v21,69,Nitrate as N,1,Not Recorded,6,mg/L,Nitrate as N; Not Recorded; samplewater; mg/L,WPCL_7769_W_NO3,6/21/2011,,L-244-11-06,10,FieldAcidified,5/24/2011,0,None,1/1/1950,1,,ND,Not Detected,0.005,0.01,1,HT,HT: Analytical value calculated using results from associated tests,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,"[NO3]=[NO3+NO2(preserved,<28day)]-[NO2(<48hrs)]",Map,1,32.735477,-116.652682,NAD83,9
5/24/2011,911S01142,Pine Valley Creek ~0.9mi below Espinosa Cr.,RWB9_SMC_2011,SWAMP RWB9 Stormwater Monitoring Council CY 2011,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,moved down stream to avoid impassible area,X,BA Centroid,Grab,11:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2011,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Anderson, D.; Mack, N.; Woodruff, G.",,09SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,351,SM 4500-SiO2 E/F v21,92,Silica as SiO2,3,Dissolved,6,mg/L,Silica as SiO2; Dissolved; samplewater; mg/L,WPCL_7686_W_DSI,6/9/2011,,L-244-11-04,2,LabFiltered,5/25/2011,0,None,1/1/1950,1,40.5,=,Equal To,0.37,2,10,D,D: EPA Flag - Analytes analyzed at a secondary dilution,Com,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,Map,1,32.735477,-116.652682,NAD83,9
5/31/2010,911S00858,Indian creek ~1.2mi above Deer Park Rd.,RWB9_SMC_2010,SWAMP RWB9 Stormwater Monitoring Council CY 2010,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,,X,BA Centroid,Grab,17:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2010,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Frye, Je.; Mack, N.",2010,08SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,"WPCL reported CollTime as 17:00 (KR), collection time updated to time from WPCL LIMs",TRUE,,,,,5,samplewater,90,EPA 1638M,18,Cadmium,2,Total,2,ug/L,Cadmium; Total; samplewater; ug/L,MPSL-DFG_WTM063010_W_TM,6/30/2010,,2010-1426,3,LabAcidified,6/2/2010,0,None,1/1/1950,1,0.02,DNQ,Detected Not Quantifiable,0.01,0.03,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,MPSL-DFW,"A,MD","A: Batch met project QA/QC protocols; MD: Minor deviations in test conditions, batch comment required",VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,"1 of 3 Cd Dup RPD >MQO, result near RL",map,1,32.902824,-116.493371,WGS84,9
5/31/2010,911S00858,Indian creek ~1.2mi above Deer Park Rd.,RWB9_SMC_2010,SWAMP RWB9 Stormwater Monitoring Council CY 2010,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,,X,BA Centroid,Grab,17:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2010,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Frye, Je.; Mack, N.",2010,08SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,"WPCL reported CollTime as 17:00 (KR), collection time updated to time from WPCL LIMs",TRUE,,,,,5,samplewater,90,EPA 1638M,18,Cadmium,3,Dissolved,2,ug/L,Cadmium; Dissolved; samplewater; ug/L,MPSL-DFG_WTM063010_W_TM,6/30/2010,,2010-1427,4,"LabFiltered, LabAcidified",6/2/2010,0,None,1/1/1950,1,0.03,=,Equal To,0.01,0.03,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,MPSL-DFW,"A,MD","A: Batch met project QA/QC protocols; MD: Minor deviations in test conditions, batch comment required",VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,"1 of 3 Cd Dup RPD >MQO, result near RL",map,1,32.902824,-116.493371,WGS84,9
5/31/2010,911S00858,Indian creek ~1.2mi above Deer Park Rd.,RWB9_SMC_2010,SWAMP RWB9 Stormwater Monitoring Council CY 2010,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,,X,BA Centroid,Grab,17:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2010,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Frye, Je.; Mack, N.",2010,08SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,"WPCL reported CollTime as 17:00 (KR), collection time updated to time from WPCL LIMs",TRUE,,,,,5,samplewater,90,EPA 1638M,43,Iron,2,Total,2,ug/L,Iron; Total; samplewater; ug/L,MLML-TM_HiResICP071210_W_Fe,7/12/2010,,2010-1426,3,LabAcidified,6/2/2010,0,None,1/1/1950,1,8.44,=,Equal To,0.01,0.03,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,MPSL-DFW,"A,MD","A: Batch met project QA/QC protocols; MD: Minor deviations in test conditions, batch comment required",VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,"blanks detected, sample results reported are blank corrected",map,1,32.902824,-116.493371,WGS84,9
5/31/2010,911S00858,Indian creek ~1.2mi above Deer Park Rd.,RWB9_SMC_2010,SWAMP RWB9 Stormwater Monitoring Council CY 2010,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,,X,BA Centroid,Grab,17:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,5,2010,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None; WaterTox - None,"Frye, Je.; Mack, N.",2010,08SW9001,Probabilistic Design,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,"WPCL reported CollTime as 17:00 (KR), collection time updated to time from WPCL LIMs",TRUE,,,,,5,samplewater,90,EPA 1638M,68,Nickel,2,Total,2,ug/L,Nickel; Total; samplewater; ug/L,MPSL-DFG_WTM063010_W_TM,6/30/2010,,2010-1426,3,LabAcidified,6/2/2010,0,None,1/1/1950,1,2.18,=,Equal To,0.01,0.03,1,None,None: None - No QA Qualifier,Com,Compliant,,,,perm,MPSL-DFW,"A,MD","A: Batch met project QA/QC protocols; MD: Minor deviations in test conditions, batch comment required",VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,"1 of 3 Cd Dup RPD >MQO, result near RL",map,1,32.902824,-116.493371,WGS84,9
4/19/2016,911TJKC1x,Kitchen Creek above Kitchen Creek Road crossing,RWB9_NPS_2016,RWB9 Nonperennial Stream Study 2016,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,No cobbles,X,BA Centroid,Grab,13:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,4,2016,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"McBride, S.; York, J.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,124,EPA 353.2,66,Nitrate + Nitrite as N,2,Total,6,mg/L,Nitrate + Nitrite as N; Total; samplewater; mg/L,WPCL_13772_W_NO3+2,4/26/2016,,L-173-16-04,10,FieldAcidified,4/19/2016,0,None,1/1/1950,1,,ND,Not Detected,0.0021,0.01,1,None,None: None - No QA Qualifier,COM,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,GPS,1,32.76012,-116.45123,WGS84,9
4/19/2016,911TJKC1x,Kitchen Creek above Kitchen Creek Road crossing,RWB9_NPS_2016,RWB9 Nonperennial Stream Study 2016,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,No cobbles,X,BA Centroid,Grab,13:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,4,2016,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"McBride, S.; York, J.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,165,EPA 415.1M,627,Dissolved Organic Carbon,3,Dissolved,6,mg/L,Dissolved Organic Carbon; Dissolved; samplewater; mg/L,WPCL_13806_W_DOC,5/9/2016,,L-173-16-10,7,"FieldFiltered, FieldAcidified",4/19/2016,0,None,1/1/1950,1,4.78,=,Equal To,0.24,1,1,None,None: None - No QA Qualifier,COM,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,"Instrument auto-dilutes, MSD only diluted because the value of the undiluted sample was  over-range.",GPS,1,32.76012,-116.45123,WGS84,9
4/19/2016,911TJKC1x,Kitchen Creek above Kitchen Creek Road crossing,RWB9_NPS_2016,RWB9 Nonperennial Stream Study 2016,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,No cobbles,X,BA Centroid,Grab,13:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,4,2016,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"McBride, S.; York, J.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,349,SM 4500-N CM v21,728,"Nitrogen, Total",2,Total,6,mg/L,"Nitrogen, Total; Total; samplewater; mg/L",WPCL_13792_W_TN,5/4/2016,,L-173-16-04,10,FieldAcidified,4/19/2016,0,None,1/1/1950,1,0.273,=,Equal To,0.0208,0.05,1,None,None: None - No QA Qualifier,COM,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,GPS,1,32.76012,-116.45123,WGS84,9
4/19/2016,911TJKC1x,Kitchen Creek above Kitchen Creek Road crossing,RWB9_NPS_2016,RWB9 Nonperennial Stream Study 2016,BA,Bioassessment,DFW-ABL,Aquatic Bioassessment Lab - DFW,No cobbles,X,BA Centroid,Grab,13:00,Water_Grab,1,0.1,m,SWAMP_2007_WS,SWAMP_2007_WS,4,2016,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"McBride, S.; York, J.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,353,SM 4500-P H,74,Phosphorus as P,2,Total,6,mg/L,Phosphorus as P; Total; samplewater; mg/L,WPCL_13793_W_TPHOS,5/4/2016,,L-173-16-04,10,FieldAcidified,4/19/2016,0,None,1/1/1950,1,0.0133,=,Equal To,0.0041,0.01,1,None,None: None - No QA Qualifier,COM,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,,GPS,1,32.76012,-116.45123,WGS84,9
4/19/2017,903NP9SLR,San Luis Rey at Indian Flats,RWB9_NPS_2017,RWB9 Nonperennial Stream Study 2017,BA,Bioassessment,RWQCB9,RWQCB9-San Diego Region,,X,BA Centroid,Grab,10:10,Water_Grab,1,0.1,m,SWAMP_2016_WS,SWAMP_2016_WS,4,2017,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Loflen, C.; Woodward, D.; Yu, H.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,16,EPA 300.0,22,Chloride,3,Dissolved,6,mg/L,Chloride; Dissolved; samplewater; mg/L,DeltaEnv_17F0027_W_CL,5/11/2017,Indian Flats,1705013-04,2,LabFiltered,5/11/2017,0,None,1/1/1950,1,50.9,=,Equal To,0.23,0.4,10,D,D: EPA Flag - Analytes analyzed at a secondary dilution,COM,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,dilution,GPS,1,33.34992,-116.6649,NAD83,9
4/19/2017,903NP9SLR,San Luis Rey at Indian Flats,RWB9_NPS_2017,RWB9 Nonperennial Stream Study 2017,BA,Bioassessment,RWQCB9,RWQCB9-San Diego Region,,X,BA Centroid,Grab,10:10,Water_Grab,1,0.1,m,SWAMP_2016_WS,SWAMP_2016_WS,4,2017,TRUE,Algae - None; Benthics - None; FieldMeasure - None; Habitat - None; WaterChem - None,"Loflen, C.; Woodward, D.; Yu, H.",,,,,Point,,,,,,,,,,,,Individual Collection by hand,Subsurface,,TRUE,,,,,5,samplewater,125,EPA 365.1M,74,Phosphorus as P,2,Total,6,mg/L,Phosphorus as P; Total; samplewater; mg/L,DeltaEnv_17F0029_W_TPHOS,5/10/2017,Indian Flats,1705013-04,10,FieldAcidified,4/19/2017,0,None,1/1/1950,1,0.052,=,Equal To,0.009,0.01,1,None,None: None - No QA Qualifier,COM,Compliant,,,,perm,DFW-WPCL,A,A: Batch met project QA/QC protocols,VAC,VAC: Cursory verification of electronic data against MQOs including recalculation of %Rs and RPDs for QC samples,000NONPJ native sample not reported ,GPS,1,33.34992,-116.6649,NAD83,9
